user_id,business_id,stars,text,month,year,hour,source
mVtmlFPxA8cBzhaumweIIA,HIE4JTORkwfuc_XO2nRVAQ,4.0,"as it turns out the product didnt work well for me and had to return it 

very nice customer service friendly and took her time with me unfortunately they didnt have the color i needed ordering was a breeze and it will be shipped to the house free ",5,2019,19:46:51,Y
Pgx4i30y4n1wdzDlnWCo4A,HIE4JTORkwfuc_XO2nRVAQ,1.0,i was not greeted by the cashier she only demanded my phone number when i checkout out i noticed that an item that had a clearance tag did not ring up at the specified price so they went to check and acted like i moved a clearance sticker to from a different place im not a thief and i dont appreciate being treated like one,6,2019,13:18:44,Y
t7QaAIUPdKKSzkQ93C0H9g,SCWi86ibAr-2_x8Ngd9rGg,5.0,love this store location went here recently to get a new straightener and protective spray the staff was very helpful and they had almost everything in stock that i needed the only thing i wish was that the store was maybe a little bigger i normally go to the one in cookeville and this location seemed a bit smaller overall great,10,2019,03:56:08,Y
FOJ0NVyVS07nNmcxOkMywQ,HIE4JTORkwfuc_XO2nRVAQ,3.0,the staff is never friendly i personally prefer to online shop but with shipping being delayed i had to go in and grab a few gifts i spend a good amount of money at ulta but it doesnt feel like they appreciate my business,12,2020,16:43:16,Y
tsnt7gGAME46iuOYE3ODaA,HIE4JTORkwfuc_XO2nRVAQ,5.0,"my salon visit was just perfect i went in on a week day to get my hair done and the stylist was very comforting and honest she explained all the possibilities and outcomes even gave me a list of all the options i had and of course her professional opinion the first session was great veronicas work was so fantastic and exactly what i realistically pictured as well as what i was lead to believe it would be not to mention she also gave me a lot of genuine and helpful tip and tricks i could do to keep my hair healthy and vibrant i will definitely be returning to veronica for my next session 
update 
my second session was great she really took the time to figure out what would look and feel best for me my hair is almost where i want it and im so excited to go back",12,2019,22:04:40,Y
o-R6v1PCjzR6tSQVCq6-dw,HIE4JTORkwfuc_XO2nRVAQ,3.0,love benefit brow the employees there are awesome my problem is with the cashiers they are extremely rude and they are always out of the free samples you get with promotions,6,2019,02:29:29,Y
Nsx81YbsH3TXmCcxMTH4vQ,SCWi86ibAr-2_x8Ngd9rGg,2.0,"i had my first appointment here today my appointment was scheduled for 1000 i arrived at 955 two women were standing in front of the doors when i said excuse me and attempted to enter the doors were locked one woman looked at me and said its not open we work here then went back to her conversation 
the doors opened at 1002 i walked back to the salon and waited a staff member came by and took my information seated me and went to get my stylist who still wasnt there 
after sitting for about 5 more minutes i asked the same staff member if there was someone else who was there and could do the cut  it was my first visit and i didnt have a stylist preference she again went to find my stylist 
the stylist finally came over she was friendly but did not say a word about starting late or apologize for keeping me waiting 
we went ahead and the service was average nothing stellar nothing terrible
i definitely will not go back the haircut service did not balance out the unprofessional start
i would suggest that they dont schedule services to start when the staff hasnt yet arrived and the store isnt open",11,2019,17:44:13,Y
mcjkoTAW35quS05G5Lgd0A,GUdFcEfoIywh-spJdsyN0g,5.0,melinda did my eyebrows today and they were absolutely amazing  she was super sweet and friendly definitely will be back,7,2020,03:49:23,Y
Rrbc03F6NQwx1E-aG2zW6g,iwSHtwr96TyhhnclQZHGEg,5.0,first time getting my hair done in years breanna s was phenomenal and so sweet and my hair looks amazing will definitely be back,5,2019,22:51:45,Y
AssdpyeyXk3WGKNcmtQvVQ,HIE4JTORkwfuc_XO2nRVAQ,2.0,disappointed that the website says theyre open until 9pm but when i arrived about 730 they were closed especially disappointed because i had a curbside order so was hoping it would be a quick trip but instead will have to come back tomorrow please update your hours on maps i also saw three other people go up to the door as well,1,2021,02:32:21,Y
1oWxzt-Ip0TmHAohjRjerg,HIE4JTORkwfuc_XO2nRVAQ,4.0,honestly love the employees here most the time really nice but i was in the store for like 20 minutes maybe today just getting a couple things and i had like 6 employees come up to me i understand making sure everyone is getting the attention they need but literally 6 times some people just want to shop kind of made me feel like i was being targeted too or just watched and it made me super uncomfortable so yeah for the most part employees are lovely and nice but chill out just a little bit i get people steal all the time im sure but seriously just relax just a little,9,2019,23:36:27,Y
G401DL5D2VRh5KQuXcUTfA,HIE4JTORkwfuc_XO2nRVAQ,1.0,went in today and was not inpressed at all had a sales associate hold me in regards to buying a mascarra it got to the point tgat i told her i would come back when i got off work  all i wanted to do was look around i will take my money elsewhere,11,2019,03:16:01,Y
0s0Q83pj4NmhRuVkhjOMHg,SCWi86ibAr-2_x8Ngd9rGg,5.0,omg i am so happy and excited and i owe it all to bella i was visiting my family back in my hometown of san diego california me and my sister and niece were out doing christmas shopping my niece saw a lipstick by beauty bakerie that she wanted i stealthily slid behind her and snapped a pic of it later i went back to get it but they were all out not only was the two stores near me out the entire area of california was too i went online and it was out so i decided to wait till i arrived back in tennessee i called store after store finally someone told me i could just do store pick up online and they would show the stores that had it i did and talked to bella and they had 1 left thanks to her i am going to have the coolest christmas surprise thank you bella you have no idea how much you made my christmas,12,2021,19:42:06,Y
W7Fa5eJexCTZjRKG7mXXCg,iwSHtwr96TyhhnclQZHGEg,1.0,avoid their salon for color i went there for all over colori asked for a natural dark brunette to get rid of old ombr and was left with a decent root color but completely black tips they agreed to fix it because the woman that originally did it wasnt employed there anymore and now i have a weird light brown line going all the way around my head about 4 inches from my roots it looks so trashy i can barely stand to look in a mirror such a waste of time and money im livid theyre not equipped for anything more than a simple cut do not go there for color i assure you will regret it,1,2021,09:55:43,Y
WaA-1ExbYlue3Wi4_NNRMA,HIE4JTORkwfuc_XO2nRVAQ,1.0,some rude caked face b employee put down one of my friends because of her skin instead of trying to help she just put her down and made her feel like shi such a shtty place to go for makeup like arent we suppose to be hype one another up and and not make each other feel like shit i wish i can put 0 stars  do not go here  just go to the one on broadway instead,7,2021,17:10:49,Y
DYly8u-RdljiQTB_ZbcB8Q,HIE4JTORkwfuc_XO2nRVAQ,1.0,went to the brow bar for a wax and was burnt i called and they said i signed a waiver which i never did they also said it was something in my skin other caused it i dont do anything to my skin besides wash it only reason they deserve a star is because the shape is beautiful so disappointing otherwise the photos are only the morning after so im assuming theyre gonna get worse,9,2021,18:48:13,Y
u_49UvJz5a1lvtB8NzqrFA,iwSHtwr96TyhhnclQZHGEg,5.0,i went in for a color and cut at the ulta salon today and my hairstylist was named channel she was so sweet and did wonders on my hair i recommend her because she did such an awesome job,2,2021,20:41:46,Y
98C6hdkvSUTsAIQfzRtqKQ,iwSHtwr96TyhhnclQZHGEg,5.0,this location is always super friendly and helpful the store is clean and well stocked although half of the testers are missing love the selection and atmosphere of the store i wish they carried more like the cool springs location but the building here is significantly smaller than cool springs,10,2019,01:07:31,Y
C6nqnAFepN9ukhog-D7DNg,SCWi86ibAr-2_x8Ngd9rGg,1.0,i live in nashville and drove 20 minutes to this location to get a few things before i left town the next day i needed help at the brow bar and didnt see anyone around so i waited or about 5 minutes the first person i seea manager i asked for some assistance at the brow bar she told me they didnt have anyone working the brow bar that day i said can someone else help me she reiterated that they didnt have anyone working the brow bar that day i guess nobody else in the store knows anything about the brow barnot even the manager to drive 20 minutes to a store because i trust they are professionals to just be turned away by a manager who either couldnt or didnt want to help me is very disappointing and upsetting youre in retail and youre a manager you should be able to assist and cover in any department in the store thats part of being a manager i now go out of my way to shop at the hundred oaks location,8,2019,20:27:42,Y
tsnt7gGAME46iuOYE3ODaA,HIE4JTORkwfuc_XO2nRVAQ,5.0,my salon visit was just perfect i went in on a week day to get my hair done and the stylist was very comforting and honest she explained all the possibilities and outcomes even gave me a list of all the options i had and of course her professional opinion the first session was great veronicas work was so fantastic and exactly what i realistically pictured as well as what i was lead to believe it would be not to mention she also gave me a lot of genuine and helpful tips and tricks that i could do to keep my hair healthy and vibrant i will definitely be returning to veronica for my next session,10,2019,19:23:39,Y
Qpveduso_K36Nxf7hojbPg,HIE4JTORkwfuc_XO2nRVAQ,5.0,veronica was the best jacob and another lady whos name i didnt get were also incredibly helpful my daughter got the best cut and style from veronica at the last minute we will definitely be back  in 6 to 8 weeks,1,2021,02:05:43,Y
12uqT50PpKPUl8gPs7UMiQ,HIE4JTORkwfuc_XO2nRVAQ,5.0,"always a pleasure to shop here customer service is excellent always someone to answer a question or help you find what your looking for
been going to ulta for years and plan to continue",2,2020,02:21:47,Y
Nze6-5qGKMCl41Ky9r-BuQ,iwSHtwr96TyhhnclQZHGEg,2.0,"poorly lit store with displays that looked like a twoyear old dug their fingers through everything aw surfaces were dirty  desperate need of restocking 

two staffers were phenomenal they guided me to products  made suggestions when i selected a product i asked another male staffer is there a mirror available i wanted to hold product near my hair to see if it was a decent match he responded with gurrrl no we cant have customers all up
in here touching things and pulling down their masks eweawkward pause i guess you can hide somewhere in the store and check  

unprofessional lacking training to deal with inquiries such as mine im 46 and maam is most appropriate it was so tacky i will find a better customer experience elsewhere our walgreens had cleaner more organized products id rather go there gurrrl smh",1,2021,12:30:58,Y
Ld0BvBjyABEa7i-u8mNDDw,HIE4JTORkwfuc_XO2nRVAQ,5.0,very helpful and kind service provided by mateo he made no judgements just relayed positive energy and exceptional customer service kudos,12,2021,19:34:46,Y
C7Bhztwzj7fAksOGhPjiqA,HIE4JTORkwfuc_XO2nRVAQ,1.0,i was not greeted by the two cashier i did not receive good customer service i do not know if it was because i am mexican,7,2019,01:40:55,Y
UZ-GSggyoRUcIzjhhjh6pQ,HIE4JTORkwfuc_XO2nRVAQ,3.0,"i wanted to write a review today because i had a pleasant visit unlike a few of the other times ive been to this ulta which is why im only giving 3 stars 

i came in today to purchase a bottle of foundation that ive been using for a while though it may be time to do a color match again since ive tanned a bit this summer i mention this because the last time i was in this store i asked for help with a color match and got an eye roll after about 15 minutes waiting with no one actually coming to help me i left that time i mention this because i am not the prettiest woman for sure and i dont wear a whole lot of makeup so i have felt intimidated and sometimes unwelcome by the staff 

today was different in that a very nice and intimidatingly pretty woman came up to me as she saw me searching the shelf and asked if i needed help i mentioned my issue of not being able to find my foundation shade on my previous two visits and she was beyond helpful she looked and when she also didnt find it she offered to have it ordered and shipped to my house and went further to offer to grab me a sample of the foundation so i would have some in the time it took to arrive 
as someone who also works in a customer service job thats what i call going above and beyond for a customer",9,2019,00:51:13,Y
YMhndn_LvNWsqNf5KmiMZg,HIE4JTORkwfuc_XO2nRVAQ,1.0,"curbside pickup called ulta to get info on how to do the curbside pickup i was given simple and easy to understand instructions on how to go online and place the order for a specific location so i placed an order after driving 45 min i get to the location and call in my order for pickup but the manager mary says the order wont be ready until the next day i received no email regarding a time it would be ready but just the confirmation number and location hours manager mary didnt give us any compensation or sincere help but instead just exclaims thats the way the system is bottom line all employees should tell customers this because people are driving for items that cannot be given to them

location 4368 n oracle road",5,2020,00:31:01,Y
wuaSV4J118pJSZ-cZnLFCw,HIE4JTORkwfuc_XO2nRVAQ,5.0,i had a great experience with the workers and finding what i need the manger was even better will definitely recommend this location,12,2021,00:36:35,Y
BPchn-pMEJi1YYDXtIhjWw,SCWi86ibAr-2_x8Ngd9rGg,5.0,"i got my eyebrows shaped waxed and tinted at the brow bar and this is the best they have ever looked the person who did them took their time and made sure i was satisfied i got there right before her lunch break and she postponed her lunch to take care of me i wish i could remember her name but it was two names and unfortunately she said she was moving back to her home town  makes me sad because i would go back just to see her because of how well she did 
the staff behind the check out counter was very friendly as well",8,2020,22:57:26,Y
ULY4ARQAP1kBe7ItlggyHg,HIE4JTORkwfuc_XO2nRVAQ,1.0,"went to this location with my bonus mom to find a shade of loral eyeshadow she was running out of she had previously learned the color was discontinued so wanted a similar color to replace it 

a young woman asked if we needed help my mom explained what she was looking for and we followed her to the loral area she looked through the eyeshadows and eventually found two similar colors one was considerably darker and the other had more red in it nevertheless my mom found one of them acceptable when applied to her arm so settled on the color the young employee searched through the bin for some time and did not find the color in stock she said perhaps it could be shipped to home then spoke briefly to a coworker when she returned she said there is a new way the ship to door or whatever the method is called is handled and that wed need to go through the line and the person at the register would determine if the eyeshadow is available to ship immediately i wondered why must we go through a line potentially to be told this eyeshadow is unavailable  shouldnt one of the numerous workers here helping no one be able to tell us if this is available without standing in line  who makes you wait in a line for the opportunity to learn if you can get a product by mail  possibly the dumbest thing ive ever heard but my mom wasnt bothered by it and we got in line thankfully it wasnt long but once we got to the cashier she also had to confer with a coworker or two for several minutes to determine the eyeshadow we wanted to buy was not available soooo why on earth is there a product on the shelf that is not available in store or by mail  i suggested they should remove it from the shelf if it isnt available a coworker pushed back that it should remain there as it could become available later 

so now weve waited in line for nothing and mind you not one of the four or five employees involved ever thought to show my mom a similar color in another brand not one instead they let us walk out without making a sale incredulous",11,2021,12:49:44,Y
LqFLJmrOHwyLW2QUYbZorw,GUdFcEfoIywh-spJdsyN0g,1.0,"this stores employees are very unreliable with the information they give you i once signed up for a class at the counter only to find out on the day of the class that it wasnt at 8am prior to the store opening as i had been told but it was a free makeup consultation sometime during that day
another time i called for eyebrow shaping appointment and was told to come at 1120 only to find out then that my time slot was given away to somebody else the manager needs to get the team more organized or better trained",7,2019,15:38:53,Y
C8YOser4MCSfRREiCMviWw,GUdFcEfoIywh-spJdsyN0g,2.0,"this is a good place to spend 100 on four items in the matter of minutes i got a gift card for christmas so i convinced my friend to go on a spree with me i was looking for a good facial cream to get rid of scarring i found a lady in my section to give me a hand but she didnt give off the vibe of an expert she recommended a resurfacing cream that ive been using for three weeks and have yet to see a result i did go for a second opinion to the dermatologists there but of course she only recommended the most expensive product there i guess at this point to find what i want i needed to see a professional because the products i purchased didnt have the advertised effect 
i did walk away with an overpriced nail polish and makeup brush cleaner teeth whitening strips and biore strips a hydro facial spray that i really like and of course a kylie lip kit afterall that my 200 gift card was empty",2,2019,19:50:08,Y
uSOw3_6DyZDvue-7bdY6EA,HIE4JTORkwfuc_XO2nRVAQ,1.0,did curbside pickup and when i check my bag in the car my order was not made correctly and missing items please be aware of this employees always leave stuff out and never double check,11,2021,23:37:04,Y
9NcWW_DRUAKBa7AO_pkGfw,HIE4JTORkwfuc_XO2nRVAQ,1.0,asked if they had a specific cologne and was told they dont carry it i walked over to the shelf picked it up and showed the employee the placement strange their staff dont know what they carry or where they are held in the store embarrassing to be shown by a customer what you carry sephora has more informative and knowledgable staff,12,2021,06:46:09,Y
J5vxwhIvPx5MOnOu4C3Zqw,Z3JrRDH8jtPy2eyH4-Hx8A,1.0,my daughter came to paint her hair she showed the photo of the style and color she wanted in the end the color was not like my daughter wanted the lady said that with a shampoo with pink shades it would give the final color when leaving place  we really saw the color it was and it was not anything my daughter wanted more than 4 hours it was the time that my daughter was in that place when we returned to say that the color was not the lady already had another client  and we left a friend that day at night made a pink light in some strands of hair and she fixed it i returned the following tuesday to tell what happened i told them that the lady worked well but the final color was not the one we wanted that if they could give us a part of credit since we paid more than  280 dollars but i they said no because my daughter went to another place to get it fixed i do not recommend this place they do not do the color as one wants and they charge very expensive,2,2019,21:49:40,Y
G6s7Gmzjwuic1veRTuumoA,ndzDVdevAwhJFdXoc9lPCw,4.0,carly gave a great precision haircut she listened to me and spent a good amount of time at the beginning with a consultation they use redkin product which is what i have always used color came out vibrant i will be back,1,2019,03:00:33,Y
PnwOegp7RXfMeNAyO9fQhQ,PxIrdyTFViCocKbIPN5zQA,4.0,i was on a mission to pick up mega babe rosy pits deodorant according to the ulta website all of the st louis stores have it in stock wrong only one store had it and it was this one at gravois bluffs in fenton when i called the clerk told me they had 2 left score ill be back,7,2019,17:55:23,Y
2Pi-qFxoxgiyyDmCy4oEDw,YYJEGvjaEapprZnuFpW6tA,1.0,"this ulta is literally the worst i dont know who the hiring manager is wait ive dealt with one of the managers on a separate occasion and well she was  just as rude and oblivious
every single time i walk into this specific ulta the customer service representatives are about as rude and unpleasant as it gets down right unprofessional and could care less about making us the customers feel welcome who do these ladies think they are making 8 and change as a customer service rep get over yourselves do your jobs and make the guests feel welcome and help without being distracted ive had enough encounters with these reps who are completely stuck up and rude answer my questions like you actually care about helping instead of treating me like a nuisance your attitudes are disgusting theres absolutely no reason not to be nice especially in the field youre in customer service",3,2019,21:00:54,Y
XShxYd1VKHjH2XxCSe-eMQ,YYJEGvjaEapprZnuFpW6tA,5.0,i love ulta but if your careful you will spend the majority of your paycheck and even some of your spouses they always have what i need for the most part the bonus points come at the perfect time when you need that little extra discount because im on there delivery catalog list i always have an additional 10 or 350 off coupon,3,2019,13:46:13,Y
TgIw2pNNp-of-7DTo_DAnQ,XpjFyhS47TwCCbtGnINEXw,5.0,malika is amazing if you need any help with skincare or makeup shes the person to go to not only is she a consumer herself and tries all products but she has been trained in the whole department so shes not bias to specific brands shes honest kind and knowledgeable 5 stars she actually changed my life and taught me how to bake my makeup to create a beautiful look thank you so much,9,2019,17:49:12,Y
-Q8dO16ViNP3Zvo9Mg1VCw,z7N3_ZjkX8eXbutD1fvzJQ,5.0,if you are looking to change up your make up routine and you need help you need to go to this location and see the representative jessie she is incredibly knowledgeable i am sitting in work feeling amazing about my skin she makes honest and highly educated suggestions about products for each specific customer i purchased a serum and a spray per her recommendation and it has completely changed the way my makeup looks great experience at this store will be back to pick a new concealer soon,1,2020,16:18:24,Y
IMPLvWs5oaJV9Mz1xwfa6A,Z3JrRDH8jtPy2eyH4-Hx8A,5.0,i always come here to purchase my skincare products and the store is always very clean very friendly sales associates too ive started doing my hair and makeup here for special occasions and love their makeup and hair stylists very professional and attentive and they also are very reasonable i used to get facials done here too and i loved that they used dermatologic products with very knowledgeable aestheticians,7,2019,18:36:44,Y
Sri4VgymktzHktNS-Xhx-w,ndzDVdevAwhJFdXoc9lPCw,1.0,i walked in and spent 20 minutes wondering the store and was not greeted one time i walked past at least 3 employees and got not one word usually their customer service is great but today was just sad to top it off one of the beauty advisors told me the reason no one acknowledged me was because they were busy with the truck thats not my problem im a paying customer and want good customer service,2,2020,01:56:38,Y
FCMDH4wSXhHvmZ2ycRZ1UQ,YYJEGvjaEapprZnuFpW6tA,5.0,its an awesome place with great staff i went in to get a free 15minute eyeshadow makeup session with savannah and she was fabulous she took her time with me and was very kind and skilled at what she was doing i appreciate the accommodation and the help with getting my makeup done for a photoshoot i highly recommend yall stop in here for whatever makeup hair face needs you have if youre wanted a makeup session ask for savannah with clinique shes the best,10,2019,03:57:54,Y
6Oe3qaSCTooxGL0nnJaVWQ,YYJEGvjaEapprZnuFpW6tA,1.0,this is for sure the worst store never been into this ulta before its absolute garbage the selection is down like 1020 percent of other ulta stores extremely unorganized it was a mess in there and all the samples were either missing empty or in a different area they were out of stock for many many products that i was searching for morphe mac maybelline too faced tarte many nyx products were missing i really wish i couldve bought things but they didnt have anything i was searching for and they werent even new products just in need of a little restock i have been to many many ultas all over the country and i was appalled when walking into this one how do you expect customers to buy products when there werent any on the shelves,3,2019,23:04:17,Y
oAytI4R5AgigKerYjQQW5g,ndzDVdevAwhJFdXoc9lPCw,5.0,two weeks ago i was in boise for our sons wedding had no idea where to go for hair and makeup  took a chance with ulta and had a great experience with mandy she was very professional and did a great job ask for mandy and you wont be disappointedjudy,6,2019,04:33:51,Y
WYDTGw-UwtyI6KDprthaOA,Z3JrRDH8jtPy2eyH4-Hx8A,2.0,"hi ulta salon 
i am expressing my disappointment with the keratin treatment i underwent in december at the dale mabry branch 
this was my first visit and perhaps the last visit to an ulta salon
i have done the keratin treatment thrice before tying it out at your salon
hence very familiar with the process and the after results my hair being dry and frizzy shows fantastic results post keratin and it lasts for as long as good 4 months but this time its as good as i didnt get a keratin done
my hair is just the same as before i spent around 200 keratinhaircut and it was for nothing i can walk in today and show it to you but i know it would not change anything for me 
while undergoing the treatment i did noticed the difference in the process itself but i thought why not wait for the results and then decide
results  neither softer nor manageable hair looks frizzy and dry just as before its been a month to the treatment and everyday i look at my hair i feel cheated 
i walked out of the salon unsure and confused as days passed i realized what a blunder it was
absolute no value for money i came to you for the keratin thinking that your a brand and could be trusted i guess not 
you should be sorry for the kind of service you give people for a 200 bill
sorry ulta your are just not worth my money

first and last time customer",1,2019,20:14:41,Y
12ALt0peLjHUik_Cwzdaxg,XpjFyhS47TwCCbtGnINEXw,5.0,jackie did a fabulous job on my eyebrows i was feeling insecure and nervous about my brows but now i love them thank you,3,2019,23:22:38,Y
hQ7SF1qo0IMA-n_yxdwuZA,PxIrdyTFViCocKbIPN5zQA,5.0,"you girls at the salon have saved my wedding you took me and my 6 girls in without hesitation last minute thank you to the staff the managers the direct manager denise garrison and the company as a whole for treating me and my family like gems i love you guys and will forever stand tall next to your work and the companys name thank you thank you thank you 

makeup by julia johnson and hair by samantha",5,2019,12:02:41,Y
AtedwEXtv1oYkivGqLvRBg,Z3JrRDH8jtPy2eyH4-Hx8A,1.0,the people that work there hate their jobs its alway a uncomfortable vibe when i go there and its definitely not handicap  friendly its so hard to maneuver around in the aisles,5,2019,00:23:34,Y
J_QuZQIP6K4CTBNC_F_eyw,XpjFyhS47TwCCbtGnINEXw,5.0,"i love going to this ulta  kop
the ulta salon is straight back from where you walk in   the hair stylists are very professional  personable and have more continuing education  then most high end  salons   i love to get my highlights there and walk around the store while they are processing  speaking of highlights   my girl deja is excellent     she took my very long  dark brown hair and added perfect blond highlights  she is really sweet and  talented     bonus i ended up with 25000 in rewards just from going to the salon a few times   salon is double rewards on ulta rewards card   i look forward to my hair appointments here",3,2019,20:27:19,Y
p6RRK7z51Ylvf40TRKXYiA,YYJEGvjaEapprZnuFpW6tA,3.0,"i love makeup which means this is pretty much heaven haha
this is a decent sized store with many good brands i appreciate the coupons and deals they have especially the ones in december
i will say that its a 5050 chance on if youll encounter a friendly employee sometimes they are amazing and sometimes they ignore you when you actually need help and act stuck up
my mother sister and i were trying to find our shade in the tarte shapetape concealer when we noticed two employees leaning on a counter staring at us eventually one asked if we were doing okay i said that we could use some help finding our shade they both walked away what the heck guys 
another negative is the fact that they are always out of a lot of the product you go in for",7,2019,00:40:40,Y
LR5KLo9TkFbuLTUnQXz0xA,XpjFyhS47TwCCbtGnINEXw,3.0,"i found this ulta a bit tricky to get to and by that i mean from the wegmans parking lot i could see the building but the road leading to it was not as direct as one would hope

that aside the store was well stocked as it should be for a relatively brand spanking new store this is perhaps the only time i have seen  ultas own brand fully displayed and well represented which is a good thing because their house brand is pretty damn good and the price point cant be beat",1,2020,22:38:39,Y
p8fQgjXipslPXEk1_B1jWw,XpjFyhS47TwCCbtGnINEXw,5.0,thank you neena for styling my hair as i came in at the very last minute and needed something done to face a wedding in 90 degree weather you are a rockstar,7,2019,20:05:55,Y
Eon9LBZzCCgjIq5GA8IzWg,YYJEGvjaEapprZnuFpW6tA,1.0,the manager of this store is an incompetent fool i walked in and there was barely any workers on the floor almost no one to help me some lady came after almost half an hour with no help and she honestly had no idea what she was talking about i asked if she was a beauty advisor and she said she was the general manager i didnt catch her name i could tell by the makeup on her face that she clearly has no clue about makeuplol anyways she was running around like a mad women and was extremely rude to me while i was speaking to her it seems she has no employees to help around which i can fully understand why since the attitude on this woman was horrendous all other ulta locations are fine but this one stay home and save your money,8,2021,02:27:50,Y
3YBwqjYlQoQkwRlJMcuRUA,ndzDVdevAwhJFdXoc9lPCw,5.0,madison gave me a great haircut and coloring i didnt even come in with a photo just described what i wanted and she managed to exceed my expectations i feel great with my new hair,3,2020,04:28:49,Y
TQ3f5TOQGHw3v-99A9YDig,Z3JrRDH8jtPy2eyH4-Hx8A,1.0,no greetings upon entering the store i came specifically for an item on their beauty deals and they only had 4 in stock mind you i was the first customer to purchase these on the one day the sale exists as i went in just minutes after they opened the cashier andor other clerks didnt even know their own merchandise and purchase limits to where they told me the limit was 2 per person when its clearly on their website that the limit is 4 and on the advertisement board the clerk was standing in front of in bold letters instead of taking accountability for their own lack or knowledge she says oh it changed,10,2019,14:28:12,Y
1DDdO4PWEndR7cLHE0inXA,YYJEGvjaEapprZnuFpW6tA,1.0,incompetent is a compliment nancy has terminal cancer and just wanted to get her hair done reservation made confirmed they called yesterday and went over the covid stuff we received two 2 confirmation text today when she arrived today she was told she had no appointment but stated that the girl that was supposed to be doing her hair was doing a haircut and they could try to squeeze in her 1 12 hour appointment if she didnt have an appointment how do they know who was going to do her hair how do you squeeze someone with 112 hour in when they have no appointment nancy was in tears when i went to pick her up she had struggled through a pain filled morning to fulfill her appointment but due to the gross incompetence of ulta it was not meant to be,8,2020,22:35:43,Y
5UowAg35JaQX5DBQ4v7_Vw,eMsW2f0JgCQ6-D6qJn1kWA,5.0,this is a new ulta that has opened in the past 4 weeks im glad they opened here because its really convenient area and super clean store and great staff i will reutrn soon,4,2021,19:02:09,Y
Fqmz-HnsYfLRDoc7HSvNKA,z7N3_ZjkX8eXbutD1fvzJQ,1.0,my sister went in today with her 3 month old infant in her carrier in a cart the employee was extremely rude saying no carts were allowed due to covid frustrating since there is a child involved but understandable however another employee was standing there without a mask on during this if youre going to enforce something be consistent you cant pick and choose which rules you want to enforce rude staff,9,2020,00:53:05,Y
tFHPyDPXdNHgkHU4jMtIBg,XpjFyhS47TwCCbtGnINEXw,5.0,sarah from the benefit brow bar is the eyebrow queen she is kind and great at what she does i will not be getting my eyebrows done anywhere else i usually get them threaded but sarah waxed them and i was very pleased with how they turned out great service thank you,2,2019,17:21:41,Y
u8CBv0qhTwz_d5jfeTNpFg,PxIrdyTFViCocKbIPN5zQA,5.0,my experience here was amazing due to the associate mirela i would recommend that everyone asks her for help if need be she helped me find the right products for my oily and sensitive skin i walked in being upset about my broken out skin and left with two amazing products and a great attitude about my skin mirela was so helpful and made me feel so great about myself she was so friendly to everyone and made the environment so much better im so happy with what i walked out with and i give all of the thanks to her she took the time to test a primer foundation and powder on me which led me to buy two of the three products probably will also buy the third product with my next paycheck i hope everyone has the same experience as me and i feel like if mirela helps you you will i cant recommend her assistance enough,3,2020,03:40:18,Y
TKRh9VTQt620SXVfPzqGwQ,Z3JrRDH8jtPy2eyH4-Hx8A,2.0,"worst ulta ive ever been too i had the rudest girl help meafter i so rudely broke up all the coworkers up at the front chatting about outside drinking events i just needed to be pointed in the right direction and she was soo rude that i left 

not one person asked me if i even needed help never again",11,2019,00:18:58,Y
6MPuqcM36zYTFbR2jWgHAw,eMsW2f0JgCQ6-D6qJn1kWA,1.0,"i went to the ulta salon last night for a balayage with andrea she took 2 hours just to apply the bleach on my hair so of course when she was done 23 hours later my hair is completely fried she was a nice girl made me feel at home but she has completely ruined my healthy hair i am devastated please everyone do not go to her for a balayage will not be returning to any ulta location ever again 

oh and top it off instead of charging me for a partial balayage she charged me for a full head of highlights",6,2021,17:26:26,Y
vIXQ3Jv1lLrQdFX1mwktcQ,ndzDVdevAwhJFdXoc9lPCw,1.0,this is by far the worst ulta ive ever been in and i usually prefer ulta to sephora they dont have many products they only had one nude stix item so shop online if you want something specific im most infuriated that i bought the kylie skin vitamin c serum and it was shattered i buy kylie skin from ulta and from kylies site all the time and have never had this happen except from the one time i tried the boise location employees should make sure to check any glass bottles before purchases at the register since clearly they dont check their own inventory because their busy talking with each other than caring about their products or customers,4,2020,17:10:41,Y
IMjSgdMCW3b-OnzWTadCzw,YYJEGvjaEapprZnuFpW6tA,1.0,this is the worst ulta ever the employees are all super rude and not helpful i love ulta but no longer will be shopping with the company until they clean up who they hire,3,2019,20:46:37,Y
TThz1MQ2SCb7L48MqoRoLw,YYJEGvjaEapprZnuFpW6tA,4.0,"this ulta beauty is located inside the grove shopping center in wesley chapel 

i came to use a 5 off of a ulta beauty purchase of 15 or more coupon i received on a previous visit to this location once i entered the door an employee at the register yelled welcome to me while she was checking out another customer the store is clean and organized as i walked another the store staff members were trying to help me and answer any questions i may have had about the products or location of other items i love the new line of workout makeup products by ulta beauty the mascara lip stain and brow gel last the long sweaty runs and lifting sessions the prices for the products are reasonable when using a coupon or when they are on sale 

after locating my needed products i headed to the checkout they had two registers up and running the line was up and moving at the register i handed over my coupon and she scanned it the coupon did not work the cashier read the rules and said she did not understand why it was not working finally after repeatedly scanning the coupon she said sorry and did an override to give me the discount thank you for  helping",6,2019,12:36:25,Y
